YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_TIME_BLK,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,2304,12889,LAS,"Las Vegas, NV",NV,14908,SNA,"Santa Ana, CA",CA,2059,,,,,2000-2059,2211,,,,,2200-2259,1.0,0.0,72.0,,,226.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,242,10397,ATL,"Atlanta, GA",GA,11697,FLL,"Fort Lauderdale, FL",FL,521,,,,,0001-0559,715,,,,,0700-0759,1.0,0.0,114.0,,,581.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,2630,11697,FLL,"Fort Lauderdale, FL",FL,10693,BNA,"Nashville, TN",TN,2105,,,,,2100-2159,2227,,,,,2200-2259,1.0,0.0,142.0,,,793.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,273,11697,FLL,"Fort Lauderdale, FL",FL,11042,CLE,"Cleveland, OH",OH,748,,,,,0700-0759,1037,,,,,1000-1059,1.0,0.0,169.0,,,1062.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,274,11042,CLE,"Cleveland, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,1143,,,,,1100-1159,1444,,,,,1400-1459,1.0,0.0,181.0,,,1062.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,292,11618,EWR,"Newark, NJ",NJ,10423,AUS,"Austin, TX",TX,635,,,,,0600-0659,947,,,,,0900-0959,1.0,0.0,252.0,,,1504.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,293,10423,AUS,"Austin, TX",TX,11618,EWR,"Newark, NJ",NJ,1052,,,,,1000-1059,1523,,,,,1500-1559,1.0,0.0,211.0,,,1504.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,309,14843,SJU,"San Juan, PR",PR,10721,BOS,"Boston, MA",MA,1515,,,,,1500-1559,1839,,,,,1800-1859,1.0,0.0,264.0,,,1674.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,310,10721,BOS,"Boston, MA",MA,14843,SJU,"San Juan, PR",PR,1934,,,,,1900-1959,41,,,,,0001-0559,1.0,0.0,247.0,,,1674.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,315,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,525,,,,,0001-0559,809,,,,,0800-0859,1.0,0.0,164.0,,,862.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,3353,13930,ORD,"Chicago, IL",IL,12892,LAX,"Los Angeles, CA",CA,1944,,,,,1900-1959,2229,,,,,2200-2259,1.0,0.0,285.0,,,1744.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,340,11697,FLL,"Fort Lauderdale, FL",FL,12953,LGA,"New York, NY",NY,2045,,,,,2000-2059,2337,,,,,2300-2359,1.0,0.0,172.0,,,1076.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,352,11697,FLL,"Fort Lauderdale, FL",FL,13930,ORD,"Chicago, IL",IL,1620,,,,,1600-1659,1839,,,,,1800-1859,1.0,0.0,199.0,,,1182.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,355,10397,ATL,"Atlanta, GA",GA,11697,FLL,"Fort Lauderdale, FL",FL,901,,,,,0900-0959,1101,,,,,1100-1159,1.0,0.0,120.0,,,581.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,358,11433,DTW,"Detroit, MI",MI,10397,ATL,"Atlanta, GA",GA,550,,,,,0001-0559,803,,,,,0800-0859,1.0,0.0,133.0,,,594.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,363,11697,FLL,"Fort Lauderdale, FL",FL,10721,BOS,"Boston, MA",MA,2045,,,,,2000-2059,2357,,,,,2300-2359,1.0,0.0,192.0,,,1237.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,370,10821,BWI,"Baltimore, MD",MD,11697,FLL,"Fort Lauderdale, FL",FL,630,,,,,0600-0659,912,,,,,0900-0959,1.0,0.0,162.0,,,925.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,386,13495,MSY,"New Orleans, LA",LA,15304,TPA,"Tampa, FL",FL,1855,,,,,1800-1859,2131,,,,,2100-2159,1.0,0.0,96.0,,,487.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,387,15304,TPA,"Tampa, FL",FL,13495,MSY,"New Orleans, LA",LA,1705,,,,,1700-1759,1750,,,,,1700-1759,1.0,0.0,105.0,,,487.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,395,13204,MCO,"Orlando, FL",FL,14683,SAT,"San Antonio, TX",TX,941,,,,,0900-0959,1150,,,,,1100-1159,1.0,0.0,189.0,,,1041.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,396,14683,SAT,"San Antonio, TX",TX,13204,MCO,"Orlando, FL",FL,1245,,,,,1200-1259,1623,,,,,1600-1659,1.0,0.0,158.0,,,1041.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,3970,11057,CLT,"Charlotte, NC",NC,13303,MIA,"Miami, FL",FL,1034,,,,,1000-1059,1246,,,,,1200-1259,1.0,0.0,132.0,,,650.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,3971,13303,MIA,"Miami, FL",FL,11057,CLT,"Charlotte, NC",NC,1341,,,,,1300-1359,1556,,,,,1500-1559,1.0,0.0,135.0,,,650.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,399,11298,DFW,"Dallas/Fort Worth, TX",TX,12953,LGA,"New York, NY",NY,638,,,,,0600-0659,1100,,,,,1100-1159,1.0,0.0,202.0,,,1389.0,6
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,456,11697,FLL,"Fort Lauderdale, FL",FL,10423,AUS,"Austin, TX",TX,2255,,,,,2200-2259,58,,,,,0001-0559,1.0,0.0,183.0,,,1105.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,470,12953,LGA,"New York, NY",NY,13577,MYR,"Myrtle Beach, SC",SC,700,,,,,0700-0759,849,,,,,0800-0859,1.0,0.0,109.0,,,563.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,471,13577,MYR,"Myrtle Beach, SC",SC,11697,FLL,"Fort Lauderdale, FL",FL,954,,,,,0900-0959,1146,,,,,1100-1159,1.0,0.0,112.0,,,529.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,500,13204,MCO,"Orlando, FL",FL,12953,LGA,"New York, NY",NY,1459,,,,,1400-1459,1730,,,,,1700-1759,1.0,0.0,151.0,,,950.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,501,12953,LGA,"New York, NY",NY,13204,MCO,"Orlando, FL",FL,1830,,,,,1800-1859,2137,,,,,2100-2159,1.0,0.0,187.0,,,950.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,612,12892,LAX,"Los Angeles, CA",CA,13495,MSY,"New Orleans, LA",LA,1328,,,,,1300-1359,1906,,,,,1900-1959,1.0,0.0,218.0,,,1671.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,613,13495,MSY,"New Orleans, LA",LA,12892,LAX,"Los Angeles, CA",CA,2011,,,,,2000-2059,2238,,,,,2200-2259,1.0,0.0,267.0,,,1671.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,743,12266,IAH,"Houston, TX",TX,13204,MCO,"Orlando, FL",FL,1945,,,,,1900-1959,2309,,,,,2300-2359,1.0,0.0,144.0,,,854.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,750,13303,MIA,"Miami, FL",FL,10397,ATL,"Atlanta, GA",GA,800,,,,,0800-0859,956,,,,,0900-0959,1.0,0.0,116.0,,,594.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,751,10397,ATL,"Atlanta, GA",GA,13303,MIA,"Miami, FL",FL,1101,,,,,1100-1159,1306,,,,,1300-1359,1.0,0.0,125.0,,,594.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,754,13303,MIA,"Miami, FL",FL,11618,EWR,"Newark, NJ",NJ,1914,,,,,1900-1959,2225,,,,,2200-2259,1.0,0.0,191.0,,,1085.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,820,14843,SJU,"San Juan, PR",PR,11697,FLL,"Fort Lauderdale, FL",FL,410,,,,,0001-0559,600,,,,,0600-0659,1.0,0.0,170.0,,,1046.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,889,12339,IND,"Indianapolis, IN",IN,13204,MCO,"Orlando, FL",FL,515,,,,,0001-0559,738,,,,,0700-0759,1.0,0.0,143.0,,,829.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,892,13204,MCO,"Orlando, FL",FL,14524,RIC,"Richmond, VA",VA,1508,,,,,1500-1559,1709,,,,,1700-1759,1.0,0.0,121.0,,,667.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,893,14524,RIC,"Richmond, VA",VA,11697,FLL,"Fort Lauderdale, FL",FL,1824,,,,,1800-1859,2105,,,,,2100-2159,1.0,0.0,161.0,,,806.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,901,10397,ATL,"Atlanta, GA",GA,13204,MCO,"Orlando, FL",FL,1118,,,,,1100-1159,1250,,,,,1200-1259,1.0,0.0,92.0,,,404.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,955,11697,FLL,"Fort Lauderdale, FL",FL,12339,IND,"Indianapolis, IN",IN,845,,,,,0800-0859,1133,,,,,1100-1159,1.0,0.0,168.0,,,1005.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,956,12339,IND,"Indianapolis, IN",IN,11697,FLL,"Fort Lauderdale, FL",FL,1238,,,,,1200-1259,1518,,,,,1500-1559,1.0,0.0,160.0,,,1005.0,5
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,975,11697,FLL,"Fort Lauderdale, FL",FL,14730,SDF,"Louisville, KY",KY,2125,,,,,2100-2159,2359,,,,,2300-2359,1.0,0.0,154.0,,,895.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,976,14730,SDF,"Louisville, KY",KY,11697,FLL,"Fort Lauderdale, FL",FL,505,,,,,0001-0559,740,,,,,0700-0759,1.0,0.0,155.0,,,895.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,NK,981,13204,MCO,"Orlando, FL",FL,10693,BNA,"Nashville, TN",TN,2209,,,,,2200-2259,2314,,,,,2300-2359,1.0,0.0,125.0,,,616.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3005,14679,SAN,"San Diego, CA",CA,13476,MRY,"Monterey, CA",CA,2209,,,,,2200-2259,2347,,,,,2300-2359,1.0,0.0,98.0,,,375.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3229,14893,SMF,"Sacramento, CA",CA,14679,SAN,"San Diego, CA",CA,1946,1944.0,,,,1900-1959,2129,,,,,2100-2159,1.0,0.0,103.0,,,480.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3302,14679,SAN,"San Diego, CA",CA,15023,STS,"Santa Rosa, CA",CA,2159,,,,,2100-2159,2359,,,,,2300-2359,1.0,0.0,120.0,,,508.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3347,14679,SAN,"San Diego, CA",CA,14771,SFO,"San Francisco, CA",CA,1210,,,,,1200-1259,1403,,,,,1400-1459,1.0,0.0,113.0,,,447.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3444,14679,SAN,"San Diego, CA",CA,14698,SBP,"San Luis Obispo, CA",CA,2209,,,,,2200-2259,2335,,,,,2300-2359,1.0,0.0,86.0,,,263.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3492,14771,SFO,"San Francisco, CA",CA,14908,SNA,"Santa Ana, CA",CA,1909,,,,,1900-1959,2048,,,,,2000-2059,1.0,0.0,99.0,,,372.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3492,14908,SNA,"Santa Ana, CA",CA,14771,SFO,"San Francisco, CA",CA,2125,,,,,2100-2159,2309,,,,,2300-2359,1.0,0.0,104.0,,,372.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,3493,14771,SFO,"San Francisco, CA",CA,14262,PSP,"Palm Springs, CA",CA,1443,,,,,1400-1459,1619,,,,,1600-1659,1.0,0.0,96.0,,,421.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4231,11013,CIU,"Sault Ste. Marie, MI",MI,11433,DTW,"Detroit, MI",MI,1615,,,,,1600-1659,1746,,,,,1700-1759,1.0,0.0,91.0,,,285.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4242,13487,MSP,"Minneapolis, MN",MN,11013,CIU,"Sault Ste. Marie, MI",MI,1255,,,,,1200-1259,1536,,,,,1500-1559,1.0,0.0,101.0,,,434.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4251,11013,CIU,"Sault Ste. Marie, MI",MI,13487,MSP,"Minneapolis, MN",MN,653,,,,,0600-0659,752,,,,,0700-0759,1.0,0.0,119.0,,,434.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4278,11433,DTW,"Detroit, MI",MI,11013,CIU,"Sault Ste. Marie, MI",MI,1829,,,,,1800-1859,1957,,,,,1900-1959,1.0,0.0,88.0,,,285.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4296,16869,XWA,"Williston, ND",ND,13487,MSP,"Minneapolis, MN",MN,553,,,,,0001-0559,754,,,,,0700-0759,1.0,0.0,121.0,,,553.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4335,11433,DTW,"Detroit, MI",MI,14150,PLN,"Pellston, MI",MI,1555,,,,,1500-1559,1712,,,,,1700-1759,1.0,0.0,77.0,,,243.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4335,14150,PLN,"Pellston, MI",MI,11433,DTW,"Detroit, MI",MI,1752,,,,,1700-1759,1912,,,,,1900-1959,1.0,0.0,80.0,,,243.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4338,11433,DTW,"Detroit, MI",MI,14150,PLN,"Pellston, MI",MI,1215,,,,,1200-1259,1334,,,,,1300-1359,1.0,0.0,79.0,,,243.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4338,14150,PLN,"Pellston, MI",MI,11433,DTW,"Detroit, MI",MI,1409,,,,,1400-1459,1529,,,,,1500-1559,1.0,0.0,80.0,,,243.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4720,10372,ASE,"Aspen, CO",CO,11292,DEN,"Denver, CO",CO,1203,,,,,1200-1259,1312,,,,,1300-1359,1.0,0.0,69.0,,,125.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4744,10372,ASE,"Aspen, CO",CO,11292,DEN,"Denver, CO",CO,1400,,,,,1400-1459,1517,,,,,1500-1559,1.0,0.0,77.0,,,125.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4782,11292,DEN,"Denver, CO",CO,10372,ASE,"Aspen, CO",CO,800,756.0,-4.0,0.0,0.0,0800-0859,908,,,,,0900-0959,1.0,0.0,68.0,,,125.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,4952,10372,ASE,"Aspen, CO",CO,11298,DFW,"Dallas/Fort Worth, TX",TX,1021,,,,,1000-1059,1346,,,,,1300-1359,1.0,0.0,145.0,,,701.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,5211,11292,DEN,"Denver, CO",CO,10372,ASE,"Aspen, CO",CO,915,,,,,0900-0959,1029,,,,,1000-1059,1.0,0.0,74.0,,,125.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,5361,14262,PSP,"Palm Springs, CA",CA,14771,SFO,"San Francisco, CA",CA,1808,2303.0,,,,1800-1859,2010,,,,,2000-2059,1.0,0.0,122.0,,,421.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,5745,10372,ASE,"Aspen, CO",CO,14771,SFO,"San Francisco, CA",CA,1015,,,,,1000-1059,1218,,,,,1200-1259,1.0,0.0,183.0,,,848.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,5769,11292,DEN,"Denver, CO",CO,10372,ASE,"Aspen, CO",CO,1130,1157.0,27.0,27.0,1.0,1100-1159,1249,,,,,1200-1259,1.0,0.0,79.0,,,125.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,5772,10372,ASE,"Aspen, CO",CO,11292,DEN,"Denver, CO",CO,1110,,,,,1100-1159,1238,,,,,1200-1259,1.0,0.0,88.0,,,125.0,1
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,5971,10372,ASE,"Aspen, CO",CO,12266,IAH,"Houston, TX",TX,1330,,,,,1300-1359,1721,,,,,1700-1759,1.0,0.0,171.0,,,913.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,6341,10372,ASE,"Aspen, CO",CO,11298,DFW,"Dallas/Fort Worth, TX",TX,1119,,,,,1100-1159,1445,,,,,1400-1459,1.0,0.0,146.0,,,701.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,6341,11298,DFW,"Dallas/Fort Worth, TX",TX,10372,ASE,"Aspen, CO",CO,908,,,,,0900-0959,1049,,,,,1000-1059,1.0,0.0,161.0,,,701.0,3
2026,1,1,2,5,1/2/2026 12:00:00 AM,OO,6408,10372,ASE,"Aspen, CO",CO,11057,CLT,"Charlotte, NC",NC,1035,,,,,1000-1059,1619,,,,,1600-1659,1.0,0.0,224.0,,,1451.0,6
2026,1,1,2,5,1/2/2026 12:00:00 AM,UA,1341,12266,IAH,"Houston, TX",TX,14771,SFO,"San Francisco, CA",CA,1845,,,,,1800-1859,2111,,,,,2100-2159,1.0,0.0,266.0,,,1635.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,UA,1497,12266,IAH,"Houston, TX",TX,14843,SJU,"San Juan, PR",PR,2359,2356.0,-3.0,0.0,0.0,2300-2359,611,,,,,0600-0659,1.0,0.0,252.0,,,2007.0,9
2026,1,1,2,5,1/2/2026 12:00:00 AM,UA,1685,12982,LIH,"Lihue, HI",HI,14771,SFO,"San Francisco, CA",CA,2359,,,,,2300-2359,720,,,,,0700-0759,1.0,0.0,321.0,,,2446.0,10
2026,1,1,2,5,1/2/2026 12:00:00 AM,UA,1878,10423,AUS,"Austin, TX",TX,13930,ORD,"Chicago, IL",IL,645,640.0,-5.0,0.0,0.0,0600-0659,935,,,,,0900-0959,1.0,0.0,170.0,,,977.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,UA,505,14771,SFO,"San Francisco, CA",CA,12266,IAH,"Houston, TX",TX,2359,,,,,2300-2359,545,,,,,0001-0559,1.0,0.0,226.0,,,1635.0,7
2026,1,1,2,5,1/2/2026 12:00:00 AM,UA,576,13487,MSP,"Minneapolis, MN",MN,13930,ORD,"Chicago, IL",IL,1120,1230.0,70.0,70.0,1.0,1100-1159,1259,,,,,1200-1259,1.0,0.0,99.0,,,334.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,WN,1447,14831,SJC,"San Jose, CA",CA,12889,LAS,"Las Vegas, NV",NV,1720,,,,,1700-1759,1850,,,,,1800-1859,1.0,0.0,90.0,,,386.0,2
2026,1,1,2,5,1/2/2026 12:00:00 AM,WN,2468,10821,BWI,"Baltimore, MD",MD,13198,MCI,"Kansas City, MO",MO,825,,,,,0800-0859,1020,,,,,1000-1059,1.0,0.0,175.0,,,966.0,4
2026,1,1,2,5,1/2/2026 12:00:00 AM,WN,2698,14679,SAN,"San Diego, CA",CA,12173,HNL,"Honolulu, HI",HI,1645,,,,,1600-1659,2100,,,,,2100-2159,1.0,0.0,375.0,,,2614.0,11
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1115,11298,DFW,"Dallas/Fort Worth, TX",TX,15024,STT,"Charlotte Amalie, VI",VI,1015,,,,,1000-1059,1721,,,,,1700-1759,1.0,0.0,306.0,,,2225.0,9
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1172,13303,MIA,"Miami, FL",FL,14843,SJU,"San Juan, PR",PR,1730,,,,,1700-1759,2111,,,,,2100-2159,1.0,0.0,161.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1172,14843,SJU,"San Juan, PR",PR,13303,MIA,"Miami, FL",FL,2203,,,,,2200-2259,2358,,,,,2300-2359,1.0,0.0,175.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1252,15024,STT,"Charlotte Amalie, VI",VI,12478,JFK,"New York, NY",NY,1801,,,,,1800-1859,2127,,,,,2100-2159,1.0,0.0,266.0,,,1623.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1293,13303,MIA,"Miami, FL",FL,15027,STX,"Christiansted, VI",VI,955,,,,,0900-0959,1355,,,,,1300-1359,1.0,0.0,180.0,,,1139.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1293,15027,STX,"Christiansted, VI",VI,13303,MIA,"Miami, FL",FL,1445,,,,,1400-1459,1704,,,,,1700-1759,1.0,0.0,199.0,,,1139.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1460,15024,STT,"Charlotte Amalie, VI",VI,11298,DFW,"Dallas/Fort Worth, TX",TX,1415,,,,,1400-1459,1810,,,,,1800-1859,1.0,0.0,355.0,,,2225.0,9
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1474,14100,PHL,"Philadelphia, PA",PA,14843,SJU,"San Juan, PR",PR,1858,,,,,1800-1859,2359,,,,,2300-2359,1.0,0.0,241.0,,,1576.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1613,13303,MIA,"Miami, FL",FL,14843,SJU,"San Juan, PR",PR,955,,,,,0900-0959,1345,,,,,1300-1359,1.0,0.0,170.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1613,14843,SJU,"San Juan, PR",PR,13303,MIA,"Miami, FL",FL,1435,,,,,1400-1459,1638,,,,,1600-1659,1.0,0.0,183.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,1869,14843,SJU,"San Juan, PR",PR,13930,ORD,"Chicago, IL",IL,600,,,,,0600-0659,929,,,,,0900-0959,1.0,0.0,329.0,,,2072.0,9
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2008,11298,DFW,"Dallas/Fort Worth, TX",TX,14262,PSP,"Palm Springs, CA",CA,1232,,,,,1200-1259,1348,,,,,1300-1359,1.0,0.0,196.0,,,1126.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2008,14262,PSP,"Palm Springs, CA",CA,11298,DFW,"Dallas/Fort Worth, TX",TX,1438,,,,,1400-1459,1944,,,,,1900-1959,1.0,0.0,186.0,,,1126.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2098,11057,CLT,"Charlotte, NC",NC,14843,SJU,"San Juan, PR",PR,1730,,,,,1700-1759,2205,,,,,2200-2259,1.0,0.0,215.0,,,1475.0,6
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2106,13303,MIA,"Miami, FL",FL,14843,SJU,"San Juan, PR",PR,1940,,,,,1900-1959,2334,,,,,2300-2359,1.0,0.0,174.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2141,13303,MIA,"Miami, FL",FL,14843,SJU,"San Juan, PR",PR,824,,,,,0800-0859,1157,,,,,1100-1159,1.0,0.0,153.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2141,14843,SJU,"San Juan, PR",PR,13303,MIA,"Miami, FL",FL,1247,,,,,1200-1259,1446,,,,,1400-1459,1.0,0.0,179.0,,,1045.0,5
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2150,11057,CLT,"Charlotte, NC",NC,14843,SJU,"San Juan, PR",PR,1128,,,,,1100-1159,1617,,,,,1600-1659,1.0,0.0,229.0,,,1475.0,6
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2150,14843,SJU,"San Juan, PR",PR,11057,CLT,"Charlotte, NC",NC,1815,,,,,1800-1859,2118,,,,,2100-2159,1.0,0.0,243.0,,,1475.0,6
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2433,14100,PHL,"Philadelphia, PA",PA,14843,SJU,"San Juan, PR",PR,845,,,,,0800-0859,1348,,,,,1300-1359,1.0,0.0,243.0,,,1576.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2433,14843,SJU,"San Juan, PR",PR,14100,PHL,"Philadelphia, PA",PA,1439,,,,,1400-1459,1753,,,,,1700-1759,1.0,0.0,254.0,,,1576.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2571,13930,ORD,"Chicago, IL",IL,14843,SJU,"San Juan, PR",PR,2225,,,,,2200-2259,500,,,,,0001-0559,1.0,0.0,275.0,,,2072.0,9
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2609,15024,STT,"Charlotte Amalie, VI",VI,14100,PHL,"Philadelphia, PA",PA,1455,,,,,1400-1459,1810,,,,,1800-1859,1.0,0.0,255.0,,,1605.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2674,11057,CLT,"Charlotte, NC",NC,14843,SJU,"San Juan, PR",PR,705,,,,,0700-0759,1139,,,,,1100-1159,1.0,0.0,214.0,,,1475.0,6
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2674,14843,SJU,"San Juan, PR",PR,11057,CLT,"Charlotte, NC",NC,1230,,,,,1200-1259,1533,,,,,1500-1559,1.0,0.0,243.0,,,1475.0,6
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2684,11057,CLT,"Charlotte, NC",NC,15024,STT,"Charlotte Amalie, VI",VI,730,,,,,0700-0759,1205,,,,,1200-1259,1.0,0.0,215.0,,,1520.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2684,15024,STT,"Charlotte Amalie, VI",VI,11057,CLT,"Charlotte, NC",NC,1301,,,,,1300-1359,1611,,,,,1600-1659,1.0,0.0,250.0,,,1520.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2800,15027,STX,"Christiansted, VI",VI,11057,CLT,"Charlotte, NC",NC,1645,,,,,1600-1659,1959,,,,,1900-1959,1.0,0.0,254.0,,,1562.0,7
2026,1,1,3,6,1/3/2026 12:00:00 AM,AA,2854,11057,CLT,"Charlotte, NC",NC,15027,STX,"Christiansted, VI",VI,1015,,,,,1000-1059,1455,,,,,1400-1459,1.0,0.0,220.0,,,1562.0,7
