YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_TIME_BLK,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5080,11292,DEN,"Denver, CO",CO,12519,JMS,"Jamestown, ND",ND,755,745.0,-10.0,0.0,0.0,0700-0759,1102,,,,,1100-1159,0.0,1.0,127.0,,,573.0,3
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5320,13930,ORD,"Chicago, IL",IL,10372,ASE,"Aspen, CO",CO,1300,1256.0,-4.0,0.0,0.0,1300-1359,1530,,,,,1500-1559,0.0,1.0,210.0,,,1013.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5348,13029,LNK,"Lincoln, NE",NE,11292,DEN,"Denver, CO",CO,930,921.0,-9.0,0.0,0.0,0900-0959,1034,1456.0,,,,1000-1059,0.0,1.0,124.0,,,423.0,2
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5719,13930,ORD,"Chicago, IL",IL,10372,ASE,"Aspen, CO",CO,1647,1640.0,-7.0,0.0,0.0,1600-1659,1917,903.0,,,,1900-1959,0.0,1.0,210.0,,,1013.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5786,12892,LAX,"Los Angeles, CA",CA,10372,ASE,"Aspen, CO",CO,1655,1642.0,-13.0,0.0,0.0,1600-1659,2025,1018.0,,,,2000-2059,0.0,1.0,150.0,,,737.0,3
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5821,14771,SFO,"San Francisco, CA",CA,13871,OMA,"Omaha, NE",NE,1628,1654.0,26.0,26.0,1.0,1600-1659,2159,1104.0,,,,2100-2159,0.0,1.0,211.0,,,1433.0,6
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,5917,12266,IAH,"Houston, TX",TX,10372,ASE,"Aspen, CO",CO,1955,2143.0,108.0,108.0,1.0,1900-1959,2212,845.0,,,,2200-2259,0.0,1.0,197.0,,,913.0,4
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,6394,11298,DFW,"Dallas/Fort Worth, TX",TX,10372,ASE,"Aspen, CO",CO,1419,1511.0,52.0,52.0,1.0,1400-1459,1554,2226.0,,,,1500-1559,0.0,1.0,155.0,,,701.0,3
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,6412,12892,LAX,"Los Angeles, CA",CA,13871,OMA,"Omaha, NE",NE,1833,1848.0,15.0,15.0,1.0,1800-1859,2349,918.0,,,,2300-2359,0.0,1.0,196.0,,,1330.0,6
2026,1,1,5,1,1/5/2026 12:00:00 AM,OO,6477,11298,DFW,"Dallas/Fort Worth, TX",TX,10372,ASE,"Aspen, CO",CO,1235,1229.0,-6.0,0.0,0.0,1200-1259,1423,,,,,1400-1459,0.0,1.0,168.0,,,701.0,3
2026,1,1,5,1,1/5/2026 12:00:00 AM,UA,1068,11618,EWR,"Newark, NJ",NJ,10397,ATL,"Atlanta, GA",GA,645,637.0,-8.0,0.0,0.0,0600-0659,921,1130.0,,,,0900-0959,0.0,1.0,156.0,,,746.0,3
2026,1,1,5,1,1/5/2026 12:00:00 AM,UA,1100,11042,CLE,"Cleveland, OH",OH,14635,RSW,"Fort Myers, FL",FL,700,657.0,-3.0,0.0,0.0,0700-0759,959,1237.0,,,,0900-0959,0.0,1.0,179.0,,,1025.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,UA,1371,12266,IAH,"Houston, TX",TX,12441,JAC,"Jackson, WY",WY,930,1108.0,98.0,98.0,1.0,0900-0959,1204,1509.0,,,,1200-1259,0.0,1.0,214.0,,,1265.0,6
2026,1,1,5,1,1/5/2026 12:00:00 AM,UA,2044,11618,EWR,"Newark, NJ",NJ,14635,RSW,"Fort Myers, FL",FL,715,711.0,-4.0,0.0,0.0,0700-0759,1031,1146.0,,,,1000-1059,0.0,1.0,196.0,,,1068.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,UA,2198,13930,ORD,"Chicago, IL",IL,14635,RSW,"Fort Myers, FL",FL,600,550.0,-10.0,0.0,0.0,0600-0659,958,1152.0,,,,0900-0959,0.0,1.0,178.0,,,1120.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,UA,463,11292,DEN,"Denver, CO",CO,14635,RSW,"Fort Myers, FL",FL,59,50.0,-9.0,0.0,0.0,0001-0559,643,1241.0,,,,0600-0659,0.0,1.0,224.0,,,1607.0,7
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,1300,10693,BNA,"Nashville, TN",TN,14635,RSW,"Fort Myers, FL",FL,740,730.0,-10.0,0.0,0.0,0700-0759,1050,1324.0,,,,1000-1059,0.0,1.0,130.0,,,722.0,3
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,2044,11066,CMH,"Columbus, OH",OH,14635,RSW,"Fort Myers, FL",FL,650,643.0,-7.0,0.0,0.0,0600-0659,925,1243.0,,,,0900-0959,0.0,1.0,155.0,,,930.0,4
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,298,12953,LGA,"New York, NY",NY,10397,ATL,"Atlanta, GA",GA,610,610.0,0.0,0.0,0.0,0600-0659,845,1102.0,,,,0800-0859,0.0,1.0,155.0,,,762.0,4
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,3712,12339,IND,"Indianapolis, IN",IN,14635,RSW,"Fort Myers, FL",FL,625,624.0,-1.0,0.0,0.0,0600-0659,855,1211.0,,,,0800-0859,0.0,1.0,150.0,,,945.0,4
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,3822,13342,MKE,"Milwaukee, WI",WI,14635,RSW,"Fort Myers, FL",FL,630,624.0,-6.0,0.0,0.0,0600-0659,1025,1242.0,,,,1000-1059,0.0,1.0,175.0,,,1183.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,3869,13232,MDW,"Chicago, IL",IL,14635,RSW,"Fort Myers, FL",FL,535,528.0,-7.0,0.0,0.0,0001-0559,920,1120.0,,,,0900-0959,0.0,1.0,165.0,,,1105.0,5
2026,1,1,5,1,1/5/2026 12:00:00 AM,WN,921,14122,PIT,"Pittsburgh, PA",PA,14635,RSW,"Fort Myers, FL",FL,645,640.0,-5.0,0.0,0.0,0600-0659,930,1150.0,,,,0900-0959,0.0,1.0,165.0,,,966.0,4
2026,1,1,5,1,1/5/2026 12:00:00 AM,YX,5821,11624,EYW,"Key West, FL",FL,12953,LGA,"New York, NY",NY,1328,1337.0,9.0,9.0,0.0,1300-1359,1635,1747.0,,,,1600-1659,0.0,1.0,187.0,,,1207.0,5
2026,1,1,6,2,1/6/2026 12:00:00 AM,AA,1052,11298,DFW,"Dallas/Fort Worth, TX",TX,15412,TYS,"Knoxville, TN",TN,1945,2024.0,39.0,39.0,1.0,1900-1959,2247,307.0,,,,2200-2259,0.0,1.0,122.0,,,772.0,4
2026,1,1,6,2,1/6/2026 12:00:00 AM,AA,2898,15024,STT,"Charlotte Amalie, VI",VI,13930,ORD,"Chicago, IL",IL,1516,1506.0,-10.0,0.0,0.0,1500-1559,1850,2120.0,,,,1800-1859,0.0,1.0,334.0,,,2116.0,9
2026,1,1,6,2,1/6/2026 12:00:00 AM,AA,2949,11298,DFW,"Dallas/Fort Worth, TX",TX,12953,LGA,"New York, NY",NY,600,558.0,-2.0,0.0,0.0,0600-0659,1014,1354.0,,,,1000-1059,0.0,1.0,194.0,,,1389.0,6
2026,1,1,6,2,1/6/2026 12:00:00 AM,AA,3309,11298,DFW,"Dallas/Fort Worth, TX",TX,14908,SNA,"Santa Ana, CA",CA,2130,2259.0,89.0,89.0,1.0,2100-2159,2256,801.0,,,,2200-2259,0.0,1.0,206.0,,,1205.0,5
2026,1,1,6,2,1/6/2026 12:00:00 AM,AS,440,13303,MIA,"Miami, FL",FL,14057,PDX,"Portland, OR",OR,1651,1701.0,10.0,10.0,0.0,1600-1659,2050,2204.0,,,,2000-2059,0.0,1.0,419.0,,,2700.0,11
2026,1,1,6,2,1/6/2026 12:00:00 AM,AS,61,15991,YAK,"Yakutat, AK",AK,10926,CDV,"Cordova, AK",AK,1125,1439.0,194.0,194.0,1.0,1100-1159,1222,,,,,1200-1259,0.0,1.0,57.0,,,213.0,1
2026,1,1,6,2,1/6/2026 12:00:00 AM,AS,66,10299,ANC,"Anchorage, AK",AK,10926,CDV,"Cordova, AK",AK,1300,1631.0,211.0,211.0,1.0,1300-1359,1401,,,,,1400-1459,0.0,1.0,61.0,,,160.0,1
2026,1,1,6,2,1/6/2026 12:00:00 AM,MQ,4025,13930,ORD,"Chicago, IL",IL,13459,MQT,"Marquette, MI",MI,1929,2119.0,110.0,110.0,1.0,1900-1959,2153,934.0,,,,2100-2159,0.0,1.0,84.0,,,303.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,NK,209,11697,FLL,"Fort Lauderdale, FL",FL,10158,ACY,"Atlantic City, NJ",NJ,1945,2002.0,17.0,17.0,1.0,1900-1959,2219,,,,,2200-2259,0.0,1.0,154.0,,,977.0,4
2026,1,1,6,2,1/6/2026 12:00:00 AM,NK,305,14843,SJU,"San Juan, PR",PR,13204,MCO,"Orlando, FL",FL,1655,1716.0,21.0,21.0,1.0,1600-1659,1914,11.0,,,,1900-1959,0.0,1.0,199.0,,,1188.0,5
2026,1,1,6,2,1/6/2026 12:00:00 AM,OO,4059,11433,DTW,"Detroit, MI",MI,11977,GRB,"Green Bay, WI",WI,1000,948.0,-12.0,0.0,0.0,1000-1059,1035,1302.0,,,,1000-1059,0.0,1.0,95.0,,,287.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,OO,4270,13487,MSP,"Minneapolis, MN",MN,12335,IMT,"Iron Mountain/Kingsfd, MI",MI,1545,1802.0,137.0,137.0,1.0,1500-1559,1704,,,,,1700-1759,0.0,1.0,79.0,,,257.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,OO,4297,11433,DTW,"Detroit, MI",MI,13459,MQT,"Marquette, MI",MI,2020,2015.0,-5.0,0.0,0.0,2000-2059,2157,1028.0,,,,2100-2159,0.0,1.0,97.0,,,349.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,OO,5124,13930,ORD,"Chicago, IL",IL,11471,EAU,"Eau Claire, WI",WI,2146,2137.0,-9.0,0.0,0.0,2100-2159,2315,58.0,,,,2300-2359,0.0,1.0,89.0,,,269.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,UA,1530,15024,STT,"Charlotte Amalie, VI",VI,11618,EWR,"Newark, NJ",NJ,1505,1521.0,16.0,16.0,1.0,1500-1559,1838,2102.0,,,,1800-1859,0.0,1.0,273.0,,,1634.0,7
2026,1,1,6,2,1/6/2026 12:00:00 AM,UA,241,12266,IAH,"Houston, TX",TX,14771,SFO,"San Francisco, CA",CA,1522,1554.0,32.0,32.0,1.0,1500-1559,1750,2224.0,,,,1700-1759,0.0,1.0,268.0,,,1635.0,7
2026,1,1,6,2,1/6/2026 12:00:00 AM,UA,795,14492,RDU,"Raleigh/Durham, NC",NC,14771,SFO,"San Francisco, CA",CA,845,906.0,21.0,21.0,1.0,0800-0859,1156,1353.0,,,,1100-1159,0.0,1.0,371.0,,,2400.0,10
2026,1,1,6,2,1/6/2026 12:00:00 AM,WN,1169,14893,SMF,"Sacramento, CA",CA,10800,BUR,"Burbank, CA",CA,1550,1559.0,9.0,9.0,0.0,1500-1559,1705,1837.0,,,,1700-1759,0.0,1.0,75.0,,,358.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,WN,1230,13871,OMA,"Omaha, NE",NE,14107,PHX,"Phoenix, AZ",AZ,1430,1440.0,10.0,10.0,0.0,1400-1459,1625,1843.0,,,,1600-1659,0.0,1.0,175.0,,,1037.0,5
2026,1,1,6,2,1/6/2026 12:00:00 AM,WN,1469,11292,DEN,"Denver, CO",CO,12191,HOU,"Houston, TX",TX,1825,1937.0,72.0,72.0,1.0,1800-1859,2155,,,,,2100-2159,0.0,1.0,150.0,,,883.0,4
2026,1,1,6,2,1/6/2026 12:00:00 AM,WN,2096,14893,SMF,"Sacramento, CA",CA,12892,LAX,"Los Angeles, CA",CA,1825,1821.0,-4.0,0.0,0.0,1800-1859,1955,2131.0,,,,1900-1959,0.0,1.0,90.0,,,373.0,2
2026,1,1,6,2,1/6/2026 12:00:00 AM,WN,3494,14747,SEA,"Seattle, WA",WA,14893,SMF,"Sacramento, CA",CA,625,618.0,-7.0,0.0,0.0,0600-0659,815,1017.0,,,,0800-0859,0.0,1.0,110.0,,,605.0,3
2026,1,1,7,3,1/7/2026 12:00:00 AM,AA,295,11298,DFW,"Dallas/Fort Worth, TX",TX,13830,OGG,"Kahului, HI",HI,900,900.0,0.0,0.0,0.0,0900-0959,1314,1831.0,,,,1300-1359,0.0,1.0,494.0,,,3710.0,11
2026,1,1,7,3,1/7/2026 12:00:00 AM,AA,889,13303,MIA,"Miami, FL",FL,12323,ILM,"Wilmington, NC",NC,2150,2140.0,-10.0,0.0,0.0,2100-2159,2357,934.0,,,,2300-2359,0.0,1.0,127.0,,,601.0,3
2026,1,1,7,3,1/7/2026 12:00:00 AM,AS,484,13830,OGG,"Kahului, HI",HI,14679,SAN,"San Diego, CA",CA,2359,34.0,35.0,35.0,1.0,2300-2359,723,952.0,,,,0700-0759,0.0,1.0,324.0,,,2540.0,11
2026,1,1,7,3,1/7/2026 12:00:00 AM,AS,61,15991,YAK,"Yakutat, AK",AK,10926,CDV,"Cordova, AK",AK,1135,1234.0,59.0,59.0,1.0,1100-1159,1233,,,,,1200-1259,0.0,1.0,58.0,,,213.0,1
2026,1,1,7,3,1/7/2026 12:00:00 AM,AS,640,15304,TPA,"Tampa, FL",FL,14747,SEA,"Seattle, WA",WA,700,735.0,35.0,35.0,1.0,0700-0759,1022,1804.0,,,,1000-1059,0.0,1.0,382.0,,,2520.0,11
2026,1,1,7,3,1/7/2026 12:00:00 AM,AS,89,10299,ANC,"Anchorage, AK",AK,10170,ADQ,"Kodiak, AK",AK,1424,1447.0,23.0,23.0,1.0,1400-1459,1532,1847.0,,,,1500-1559,0.0,1.0,68.0,,,253.0,2
2026,1,1,7,3,1/7/2026 12:00:00 AM,B6,1134,14843,SJU,"San Juan, PR",PR,13204,MCO,"Orlando, FL",FL,1735,1808.0,33.0,33.0,1.0,1700-1759,1955,50.0,,,,1900-1959,0.0,1.0,200.0,,,1188.0,5
2026,1,1,7,3,1/7/2026 12:00:00 AM,B6,223,12478,JFK,"New York, NY",NY,12892,LAX,"Los Angeles, CA",CA,1100,1053.0,-7.0,0.0,0.0,1100-1159,1415,2036.0,,,,1400-1459,0.0,1.0,375.0,,,2475.0,10
2026,1,1,7,3,1/7/2026 12:00:00 AM,B6,283,12478,JFK,"New York, NY",NY,13204,MCO,"Orlando, FL",FL,1229,1233.0,4.0,4.0,0.0,1200-1259,1533,1917.0,,,,1500-1559,0.0,1.0,184.0,,,944.0,4
2026,1,1,7,3,1/7/2026 12:00:00 AM,B6,314,11697,FLL,"Fort Lauderdale, FL",FL,12197,HPN,"White Plains, NY",NY,630,624.0,-6.0,0.0,0.0,0600-0659,927,1111.0,,,,0900-0959,0.0,1.0,177.0,,,1097.0,5
2026,1,1,7,3,1/7/2026 12:00:00 AM,DL,1080,12892,LAX,"Los Angeles, CA",CA,13244,MEM,"Memphis, TN",TN,1830,1847.0,17.0,17.0,1.0,1800-1859,2359,152.0,,,,2300-2359,0.0,1.0,209.0,,,1619.0,7
2026,1,1,7,3,1/7/2026 12:00:00 AM,DL,3086,10397,ATL,"Atlanta, GA",GA,14193,PNS,"Pensacola, FL",FL,2300,2256.0,-4.0,0.0,0.0,2300-2359,2313,1453.0,,,,2300-2359,0.0,1.0,73.0,,,272.0,2
2026,1,1,7,3,1/7/2026 12:00:00 AM,DL,500,10397,ATL,"Atlanta, GA",GA,12892,LAX,"Los Angeles, CA",CA,1830,1828.0,-2.0,0.0,0.0,1800-1859,2043,102.0,,,,2000-2059,0.0,1.0,313.0,,,1947.0,8
2026,1,1,7,3,1/7/2026 12:00:00 AM,G4,844,14082,PGD,"Punta Gorda, FL",FL,11003,CID,"Cedar Rapids/Iowa City, IA",IA,700,810.0,70.0,70.0,1.0,0700-0759,911,1259.0,,,,0900-0959,0.0,1.0,191.0,,,1170.0,5
2026,1,1,7,3,1/7/2026 12:00:00 AM,MQ,4024,11298,DFW,"Dallas/Fort Worth, TX",TX,11049,CLL,"College Station/Bryan, TX",TX,900,857.0,-3.0,0.0,0.0,0900-0959,1005,1150.0,,,,1000-1059,0.0,1.0,65.0,,,164.0,1
2026,1,1,7,3,1/7/2026 12:00:00 AM,MQ,4109,13303,MIA,"Miami, FL",FL,14193,PNS,"Pensacola, FL",FL,2250,2244.0,-6.0,0.0,0.0,2200-2259,2346,838.0,,,,2300-2359,0.0,1.0,116.0,,,530.0,3
2026,1,1,7,3,1/7/2026 12:00:00 AM,OH,5343,14685,SAV,"Savannah, GA",GA,11057,CLT,"Charlotte, NC",NC,615,613.0,-2.0,0.0,0.0,0600-0659,740,1035.0,,,,0700-0759,0.0,1.0,85.0,,,213.0,1
2026,1,1,7,3,1/7/2026 12:00:00 AM,OO,5022,12264,IAD,"Washington, DC",VA,12559,JST,"Johnstown, PA",PA,1248,1252.0,4.0,4.0,0.0,1200-1259,1353,1555.0,,,,1300-1359,0.0,1.0,65.0,,,119.0,1
2026,1,1,7,3,1/7/2026 12:00:00 AM,OO,5121,13930,ORD,"Chicago, IL",IL,11288,DEC,"Decatur, IL",IL,745,908.0,83.0,83.0,1.0,0700-0759,905,1311.0,,,,0900-0959,0.0,1.0,80.0,,,156.0,1
2026,1,1,7,3,1/7/2026 12:00:00 AM,OO,6216,13930,ORD,"Chicago, IL",IL,11003,CID,"Cedar Rapids/Iowa City, IA",IA,800,842.0,42.0,42.0,1.0,0800-0859,924,1413.0,,,,0900-0959,0.0,1.0,84.0,,,196.0,1
2026,1,1,7,3,1/7/2026 12:00:00 AM,UA,2234,11292,DEN,"Denver, CO",CO,13303,MIA,"Miami, FL",FL,1355,1347.0,-8.0,0.0,0.0,1300-1359,1951,2205.0,,,,1900-1959,0.0,1.0,236.0,,,1709.0,7
2026,1,1,7,3,1/7/2026 12:00:00 AM,WN,3868,15304,TPA,"Tampa, FL",FL,12191,HOU,"Houston, TX",TX,635,634.0,-1.0,0.0,0.0,0600-0659,805,1101.0,,,,0800-0859,0.0,1.0,150.0,,,781.0,4
2026,1,1,7,3,1/7/2026 12:00:00 AM,YX,5692,10721,BOS,"Boston, MA",MA,11278,DCA,"Washington, DC",VA,735,1215.0,280.0,280.0,1.0,0700-0759,939,1434.0,,,,0900-0959,0.0,1.0,124.0,,,399.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,AA,1238,14635,RSW,"Fort Myers, FL",FL,13930,ORD,"Chicago, IL",IL,1730,1723.0,-7.0,0.0,0.0,1700-1759,1943,1139.0,,,,1900-1959,0.0,1.0,193.0,,,1120.0,5
2026,1,1,8,4,1/8/2026 12:00:00 AM,AA,1273,11298,DFW,"Dallas/Fort Worth, TX",TX,14193,PNS,"Pensacola, FL",FL,2015,2103.0,48.0,48.0,1.0,2000-2059,2157,1028.0,,,,2100-2159,0.0,1.0,102.0,,,604.0,3
2026,1,1,8,4,1/8/2026 12:00:00 AM,AA,1672,13930,ORD,"Chicago, IL",IL,12441,JAC,"Jackson, WY",WY,958,955.0,-3.0,0.0,0.0,0900-0959,1221,1549.0,,,,1200-1259,0.0,1.0,203.0,,,1162.0,5
2026,1,1,8,4,1/8/2026 12:00:00 AM,AA,2421,11298,DFW,"Dallas/Fort Worth, TX",TX,12889,LAS,"Las Vegas, NV",NV,700,653.0,-7.0,0.0,0.0,0700-0759,808,1126.0,,,,0800-0859,0.0,1.0,188.0,,,1055.0,5
2026,1,1,8,4,1/8/2026 12:00:00 AM,B6,1347,11278,DCA,"Washington, DC",VA,14843,SJU,"San Juan, PR",PR,815,1939.0,684.0,684.0,1.0,0800-0859,1308,209.0,,,,1300-1359,0.0,1.0,233.0,,,1554.0,7
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,1281,10397,ATL,"Atlanta, GA",GA,11624,EYW,"Key West, FL",FL,934,939.0,5.0,5.0,0.0,0900-0959,1129,,,,,1100-1159,0.0,1.0,115.0,,,646.0,3
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,1453,11977,GRB,"Green Bay, WI",WI,11433,DTW,"Detroit, MI",MI,1728,840.0,912.0,912.0,1.0,1700-1759,1950,,,,,1900-1959,0.0,1.0,82.0,,,287.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,1642,10397,ATL,"Atlanta, GA",GA,15624,VPS,"Valparaiso, FL",FL,1028,1305.0,157.0,157.0,1.0,1000-1059,1043,1312.0,,,,1000-1059,0.0,1.0,75.0,,,250.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,3083,10397,ATL,"Atlanta, GA",GA,15624,VPS,"Valparaiso, FL",FL,1554,1548.0,-6.0,0.0,0.0,1500-1559,1605,1751.0,,,,1600-1659,0.0,1.0,71.0,,,250.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,3086,10397,ATL,"Atlanta, GA",GA,14193,PNS,"Pensacola, FL",FL,2300,2246.0,-14.0,0.0,0.0,2300-2359,2313,919.0,,,,2300-2359,0.0,1.0,73.0,,,272.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,3091,10397,ATL,"Atlanta, GA",GA,10994,CHS,"Charleston, SC",SC,805,800.0,-5.0,0.0,0.0,0800-0859,919,1143.0,,,,0900-0959,0.0,1.0,74.0,,,259.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,3103,10397,ATL,"Atlanta, GA",GA,14193,PNS,"Pensacola, FL",FL,857,932.0,35.0,35.0,1.0,0800-0859,911,1309.0,,,,0900-0959,0.0,1.0,74.0,,,272.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,DL,354,14492,RDU,"Raleigh/Durham, NC",NC,14747,SEA,"Seattle, WA",WA,736,726.0,-10.0,0.0,0.0,0700-0759,1042,1231.0,,,,1000-1059,0.0,1.0,366.0,,,2354.0,10
2026,1,1,8,4,1/8/2026 12:00:00 AM,G4,1394,14986,SRQ,"Sarasota/Bradenton, FL",FL,14108,PIA,"Peoria, IL",IL,1249,1252.0,3.0,3.0,0.0,1200-1259,1436,2120.0,,,,1400-1459,0.0,1.0,167.0,,,1001.0,5
2026,1,1,8,4,1/8/2026 12:00:00 AM,G4,3039,15412,TYS,"Knoxville, TN",TN,14112,PIE,"St. Petersburg, FL",FL,830,820.0,-10.0,0.0,0.0,0800-0859,1018,1237.0,,,,1000-1059,0.0,1.0,108.0,,,550.0,3
2026,1,1,8,4,1/8/2026 12:00:00 AM,G4,603,12339,IND,"Indianapolis, IN",IN,14112,PIE,"St. Petersburg, FL",FL,800,754.0,-6.0,0.0,0.0,0800-0859,1027,1317.0,,,,1000-1059,0.0,1.0,147.0,,,840.0,4
2026,1,1,8,4,1/8/2026 12:00:00 AM,MQ,3457,11057,CLT,"Charlotte, NC",NC,12124,HHH,"Hilton Head, SC",SC,1345,1504.0,79.0,79.0,1.0,1300-1359,1459,,,,,1400-1459,0.0,1.0,74.0,,,206.0,1
2026,1,1,8,4,1/8/2026 12:00:00 AM,MQ,3829,11624,EYW,"Key West, FL",FL,13930,ORD,"Chicago, IL",IL,1601,1559.0,-2.0,0.0,0.0,1600-1659,1845,150.0,,,,1800-1859,0.0,1.0,224.0,,,1251.0,6
2026,1,1,8,4,1/8/2026 12:00:00 AM,MQ,4291,13303,MIA,"Miami, FL",FL,14193,PNS,"Pensacola, FL",FL,745,734.0,-11.0,0.0,0.0,0700-0759,840,1321.0,,,,0800-0859,0.0,1.0,115.0,,,530.0,3
2026,1,1,8,4,1/8/2026 12:00:00 AM,NK,1633,13198,MCI,"Kansas City, MO",MO,12889,LAS,"Las Vegas, NV",NV,700,713.0,13.0,13.0,0.0,0700-0759,814,1159.0,,,,0800-0859,0.0,1.0,194.0,,,1139.0,5
2026,1,1,8,4,1/8/2026 12:00:00 AM,OH,5126,11057,CLT,"Charlotte, NC",NC,15624,VPS,"Valparaiso, FL",FL,910,902.0,-8.0,0.0,0.0,0900-0959,1019,1252.0,,,,1000-1059,0.0,1.0,129.0,,,460.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,OH,5201,11057,CLT,"Charlotte, NC",NC,15624,VPS,"Valparaiso, FL",FL,1530,1602.0,32.0,32.0,1.0,1500-1559,1630,2006.0,,,,1600-1659,0.0,1.0,120.0,,,460.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,3788,14869,SLC,"Salt Lake City, UT",UT,11109,COS,"Colorado Springs, CO",CO,2045,2037.0,-8.0,0.0,0.0,2000-2059,2223,742.0,,,,2200-2259,0.0,1.0,98.0,,,411.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,4242,13487,MSP,"Minneapolis, MN",MN,11013,CIU,"Sault Ste. Marie, MI",MI,1250,1356.0,66.0,66.0,1.0,1200-1259,1529,,,,,1500-1559,0.0,1.0,99.0,,,434.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,4930,14107,PHX,"Phoenix, AZ",AZ,11695,FLG,"Flagstaff, AZ",AZ,1105,1101.0,-4.0,0.0,0.0,1100-1159,1208,1526.0,,,,1200-1259,0.0,1.0,63.0,,,119.0,1
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,5125,11292,DEN,"Denver, CO",CO,12899,LBF,"North Platte, NE",NE,1622,1715.0,53.0,53.0,1.0,1600-1659,1825,2300.0,,,,1800-1859,0.0,1.0,63.0,,,227.0,1
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,5330,14771,SFO,"San Francisco, CA",CA,10372,ASE,"Aspen, CO",CO,900,851.0,-9.0,0.0,0.0,0900-0959,1252,1443.0,,,,1200-1259,0.0,1.0,172.0,,,848.0,4
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,5775,11292,DEN,"Denver, CO",CO,10372,ASE,"Aspen, CO",CO,1729,1739.0,10.0,10.0,0.0,1700-1759,1839,1023.0,,,,1800-1859,0.0,1.0,70.0,,,125.0,1
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,5779,11292,DEN,"Denver, CO",CO,10372,ASE,"Aspen, CO",CO,1905,1903.0,-2.0,0.0,0.0,1900-1959,2015,1045.0,,,,2000-2059,0.0,1.0,70.0,,,125.0,1
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,5785,15412,TYS,"Knoxville, TN",TN,13930,ORD,"Chicago, IL",IL,1729,2039.0,190.0,190.0,1.0,1700-1759,1827,1003.0,,,,1800-1859,0.0,1.0,118.0,,,475.0,2
2026,1,1,8,4,1/8/2026 12:00:00 AM,OO,5786,12892,LAX,"Los Angeles, CA",CA,10372,ASE,"Aspen, CO",CO,1723,1721.0,-2.0,0.0,0.0,1700-1759,2053,1112.0,,,,2000-2059,0.0,1.0,150.0,,,737.0,3
